100,NEM12,202512221300,MDANAME,RETAILER
200,6305000004,E1,1,E1,N1,MET00004,KWH,15,
300,20251110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.119,0.148,0.176,0.203,0.23,0.255,0.28,0.303,0.325,0.345,0.365,0.382,0.398,0.412,0.424,0.435,0.444,0.451,0.456,0.458,0.459,0.458,0.456,0.451,0.444,0.435,0.424,0.412,0.398,0.382,0.365,0.345,0.325,0.303,0.28,0.255,0.23,0.203,0.176,0.148,0.119,0.09,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,,
300,20251111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.072,0.108,0.143,0.177,0.211,0.244,0.276,0.306,0.336,0.363,0.39,0.414,0.437,0.458,0.477,0.494,0.509,0.522,0.532,0.541,0.546,0.55,0.551,0.55,0.546,0.541,0.532,0.522,0.509,0.494,0.477,0.458,0.437,0.414,0.39,0.363,0.336,0.306,0.276,0.244,0.211,0.177,0.143,0.108,0.072,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.057,0.084,0.112,0.139,0.166,0.191,0.216,0.241,0.264,0.285,0.306,0.326,0.343,0.36,0.375,0.388,0.4,0.41,0.418,0.425,0.429,0.432,0.433,0.432,0.429,0.425,0.418,0.41,0.4,0.388,0.375,0.36,0.343,0.326,0.306,0.285,0.264,0.241,0.216,0.191,0.166,0.139,0.112,0.084,0.057,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.116,0.173,0.23,0.286,0.34,0.393,0.444,0.494,0.541,0.586,0.628,0.668,0.705,0.739,0.77,0.797,0.821,0.842,0.859,0.872,0.881,0.887,0.889,0.887,0.881,0.872,0.859,0.842,0.821,0.797,0.77,0.739,0.705,0.668,0.628,0.586,0.541,0.494,0.444,0.393,0.34,0.286,0.23,0.173,0.116,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.069,0.102,0.136,0.169,0.201,0.232,0.263,0.292,0.32,0.346,0.371,0.395,0.417,0.437,0.455,0.471,0.485,0.497,0.507,0.515,0.521,0.524,0.525,0.524,0.521,0.515,0.507,0.497,0.485,0.471,0.455,0.437,0.417,0.395,0.371,0.346,0.32,0.292,0.263,0.232,0.201,0.169,0.136,0.102,0.069,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,,
300,20251114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.069,0.102,0.136,0.169,0.201,0.232,0.263,0.292,0.32,0.346,0.371,0.395,0.417,0.437,0.455,0.471,0.485,0.497,0.507,0.515,0.521,0.524,0.525,0.524,0.521,0.515,0.507,0.497,0.485,0.471,0.455,0.437,0.417,0.395,0.371,0.346,0.32,0.292,0.263,0.232,0.201,0.169,0.136,0.102,0.069,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,,
300,20251115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.082,0.123,0.163,0.203,0.241,0.279,0.315,0.35,0.384,0.415,0.446,0.474,0.5,0.524,0.546,0.565,0.582,0.597,0.609,0.618,0.625,0.629,0.63,0.629,0.625,0.618,0.609,0.597,0.582,0.565,0.546,0.524,0.5,0.474,0.446,0.415,0.384,0.35,0.315,0.279,0.241,0.203,0.163,0.123,0.082,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.091,0.136,0.18,0.223,0.266,0.307,0.348,0.386,0.423,0.458,0.491,0.523,0.551,0.578,0.602,0.623,0.642,0.658,0.671,0.682,0.689,0.694,0.695,0.694,0.689,0.682,0.671,0.658,0.642,0.623,0.602,0.578,0.551,0.523,0.491,0.458,0.423,0.386,0.348,0.307,0.266,0.223,0.18,0.136,0.091,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.059,0.089,0.118,0.146,0.174,0.201,0.227,0.252,0.277,0.3,0.321,0.342,0.36,0.378,0.393,0.407,0.42,0.43,0.439,0.446,0.45,0.453,0.454,0.453,0.45,0.446,0.439,0.43,0.42,0.407,0.393,0.378,0.36,0.342,0.321,0.3,0.277,0.252,0.227,0.201,0.174,0.146,0.118,0.089,0.059,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,,
300,20251118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.089,0.133,0.177,0.22,0.262,0.302,0.342,0.38,0.416,0.451,0.483,0.514,0.542,0.568,0.592,0.613,0.631,0.647,0.66,0.67,0.678,0.682,0.683,0.682,0.678,0.67,0.66,0.647,0.631,0.613,0.592,0.568,0.542,0.514,0.483,0.451,0.416,0.38,0.342,0.302,0.262,0.22,0.177,0.133,0.089,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.05,0.075,0.1,0.124,0.147,0.17,0.192,0.214,0.234,0.254,0.272,0.289,0.305,0.32,0.333,0.345,0.356,0.365,0.372,0.378,0.382,0.384,0.385,0.384,0.382,0.378,0.372,0.365,0.356,0.345,0.333,0.32,0.305,0.289,0.272,0.254,0.234,0.214,0.192,0.17,0.147,0.124,0.1,0.075,0.05,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.074,0.111,0.147,0.183,0.218,0.251,0.284,0.316,0.346,0.375,0.402,0.427,0.451,0.473,0.492,0.51,0.525,0.538,0.549,0.558,0.564,0.567,0.569,0.567,0.564,0.558,0.549,0.538,0.525,0.51,0.492,0.473,0.451,0.427,0.402,0.375,0.346,0.316,0.284,0.251,0.218,0.183,0.147,0.111,0.074,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.095,0.142,0.188,0.233,0.278,0.321,0.363,0.403,0.442,0.478,0.513,0.546,0.576,0.603,0.628,0.651,0.67,0.687,0.701,0.712,0.719,0.724,0.726,0.724,0.719,0.712,0.701,0.687,0.67,0.651,0.628,0.603,0.576,0.546,0.513,0.478,0.442,0.403,0.363,0.321,0.278,0.233,0.188,0.142,0.095,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.079,0.098,0.117,0.135,0.153,0.17,0.186,0.201,0.216,0.23,0.242,0.254,0.265,0.274,0.282,0.289,0.295,0.3,0.303,0.305,0.306,0.305,0.303,0.3,0.295,0.289,0.282,0.274,0.265,0.254,0.242,0.23,0.216,0.201,0.186,0.17,0.153,0.135,0.117,0.098,0.079,0.06,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.07,0.105,0.139,0.172,0.205,0.237,0.268,0.298,0.326,0.353,0.379,0.403,0.425,0.446,0.464,0.481,0.495,0.508,0.518,0.526,0.532,0.535,0.536,0.535,0.532,0.526,0.518,0.508,0.495,0.481,0.464,0.446,0.425,0.403,0.379,0.353,0.326,0.298,0.268,0.237,0.205,0.172,0.139,0.105,0.07,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
300,20251124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.113,0.17,0.225,0.279,0.333,0.384,0.435,0.483,0.529,0.573,0.615,0.654,0.69,0.723,0.753,0.78,0.803,0.823,0.84,0.853,0.862,0.867,0.869,0.867,0.862,0.853,0.84,0.823,0.803,0.78,0.753,0.723,0.69,0.654,0.615,0.573,0.529,0.483,0.435,0.384,0.333,0.279,0.225,0.17,0.113,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,,
300,20251125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.058,0.087,0.116,0.144,0.171,0.198,0.224,0.248,0.272,0.295,0.316,0.336,0.355,0.372,0.387,0.401,0.413,0.423,0.432,0.439,0.443,0.446,0.447,0.446,0.443,0.439,0.432,0.423,0.413,0.401,0.387,0.372,0.355,0.336,0.316,0.295,0.272,0.248,0.224,0.198,0.171,0.144,0.116,0.087,0.058,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
300,20251126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.094,0.141,0.187,0.232,0.276,0.319,0.36,0.4,0.439,0.475,0.51,0.542,0.572,0.599,0.624,0.646,0.666,0.682,0.696,0.707,0.715,0.719,0.721,0.719,0.715,0.707,0.696,0.682,0.666,0.646,0.624,0.599,0.572,0.542,0.51,0.475,0.439,0.4,0.36,0.319,0.276,0.232,0.187,0.141,0.094,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.105,0.157,0.209,0.259,0.308,0.356,0.403,0.448,0.491,0.531,0.57,0.606,0.639,0.67,0.698,0.723,0.745,0.763,0.779,0.791,0.799,0.804,0.806,0.804,0.799,0.791,0.779,0.763,0.745,0.723,0.698,0.67,0.639,0.606,0.57,0.531,0.491,0.448,0.403,0.356,0.308,0.259,0.209,0.157,0.105,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
300,20251128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.061,0.092,0.122,0.151,0.18,0.208,0.236,0.262,0.287,0.311,0.333,0.354,0.374,0.392,0.408,0.422,0.435,0.446,0.455,0.462,0.467,0.47,0.471,0.47,0.467,0.462,0.455,0.446,0.435,0.422,0.408,0.392,0.374,0.354,0.333,0.311,0.287,0.262,0.236,0.208,0.18,0.151,0.122,0.092,0.061,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,,
300,20251129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.108,0.162,0.215,0.267,0.317,0.367,0.415,0.461,0.505,0.547,0.587,0.624,0.658,0.69,0.718,0.744,0.766,0.786,0.801,0.814,0.823,0.828,0.83,0.828,0.823,0.814,0.801,0.786,0.766,0.744,0.718,0.69,0.658,0.624,0.587,0.547,0.505,0.461,0.415,0.367,0.317,0.267,0.215,0.162,0.108,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,,
300,20251130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.109,0.163,0.217,0.269,0.32,0.37,0.418,0.465,0.509,0.552,0.592,0.629,0.664,0.696,0.725,0.75,0.773,0.792,0.808,0.821,0.829,0.835,0.837,0.835,0.829,0.821,0.808,0.792,0.773,0.75,0.725,0.696,0.664,0.629,0.592,0.552,0.509,0.465,0.418,0.37,0.32,0.269,0.217,0.163,0.109,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,,
900
